stkcd,stock,name,year,is_crawled
430493,新成新材,大同新成新材料股份有限公司,2014,1
836653,实力文化,北京实力电传文化发展股份有限公司,2015,1
430428,陕西瑞科,陕西瑞科新材料股份有限公司,2015,1
833063,高华股份,蚌埠高华电子股份有限公司,2014,1
832236,丰源股份,山东丰源生物质发电股份公司,2016,1
838212,中吉号,深圳市中吉号茶业股份有限公司,2015,1
835573,茉印股份,浙江茉织华印刷股份有限公司,2015,1
831677,天意有福,天意有福科技股份有限公司,2015,1
837600,万高科技,北京万高众业科技股份有限公司,2015,1
835086,房米网,厦门房米网络股份有限公司,2014,1
833278,北旺农牧,辽宁北旺农牧股份公司,2016,1
430725,九五智驾,北京九五智驾信息技术股份有限公司,2014,1
430284,科胜石油,北京科胜伟达石油科技股份有限公司,2014,1
430171,电信易通,北京电信易通信息技术股份有限公司,2015,1
833083,爱林至善,爱林至善,2015,1
836116,潜能燃气,河北潜能燃气股份有限公司,2015,1
835295,联通人力,山东联通人力资源服务股份有限公司,2015,1
836460,风云科技,厦门风云科技股份有限公司,2015,1
430298,淘礼网,北京淘礼网科技股份有限公司,2015,1
833625,捷报文化,四川捷报文化传播股份有限公司,2014,1
430619,格纳斯,四川格纳斯光电科技股份有限公司,2014,1
430238,普华科技,上海普华科技发展股份有限公司,2015,1
430458,陆海科技,大连陆海科技股份有限公司,2015,1
832464,科大科技,山东科大机电科技股份有限公司,2016,1
833322,广通软件,广通软件,2015,1
832072,紫晶股份,北京紫晶之光科技股份有限公司,2015,1
430336,皇冠幕墙,天津皇冠幕墙装饰股份有限公司,2013,1
430197,津伦股份,津伦(天津)精密机械股份有限公司,2016,1
830902,长仪股份,四川长仪油气集输设备股份有限公司,2015,1
836798,捷帝股份,捷帝股份,2015,1
834961,东和设备,河南东和环保科技股份有限公司,2015,1
831481,瑞铃企管,浙江瑞铃企业管理股份有限公司,2015,1
831722,阿迪克,武汉阿迪克电子股份有限公司,2016,1
430369,威门药业,贵州威门药业股份有限公司,2014,1
835225,世纪空间,世纪空间,2015,1
832709,达特照明,深圳市达特照明股份有限公司,2015,1
834476,自在传媒,北京无限自在文化传媒股份有限公司,2015,1
430078,君德同创,北京君德同创农牧科技股份有限公司,2015,1
836987,联泰科技,上海联泰科技股份有限公司,2015,1
836219,鼎晶生物,上海鼎晶生物医药科技股份有限公司,2015,1
831678,利德浆料,湖南利德电子浆料股份有限公司,2015,1
430290,和隆优化,北京和隆优化科技股份有限公司,2014,1
834507,元年科技,北京元年科技股份有限公司,2015,1
831108,茶乾坤,浙江茶乾坤食品股份有限公司,2014,1
831885,鱼鳞图,四川鱼鳞图信息技术股份有限公司,2015,1
830851,骏华农牧,宁夏骏华月牙湖农牧科技股份有限公司,2015,1
831979,林格贝,大兴安岭林格贝寒带生物科技股份有限公司,2014,1
833783,源培生物,上海源培生物科技股份有限公司,2015,1
831126,元鼎科技,北京元鼎时代科技股份有限公司,2015,1
831138,光影侠,光影侠,2015,1
832137,罗伯特,安徽罗伯特科技股份有限公司,2016,1
831479,湘联股份,湖南湘联节能科技股份有限公司,2014,1
835151,中科星冠,北京中科星冠生物技术股份有限公司,2015,1
836686,超能国际,深圳市超能国际供应链管理股份有限公司,2015,1
831660,富深协通,江苏富深协通科技股份有限公司,2015,1
430339,中搜网络,北京中搜网络技术股份有限公司,2015,1
832296,天维尔,天维尔信息科技股份有限公司,2015,1
837794,芝友医疗,武汉友芝友医疗科技股份有限公司,2015,1
835227,德品医疗,苏州德品医疗科技股份有限公司,2015,1
830821,雪郎生物,安徽雪郎生物科技股份有限公司,2015,1
430621,固安信通,固安信通信号技术股份有限公司,2016,1
430080,尚水股份,北京尚水信息技术股份有限公司,2016,1
831134,爱特科技,常州爱特科技股份有限公司,2014,1
832817,身临其境,北京身临其境文化股份有限公司,2014,1
831774,凯实股份,浙江凯实激光科技股份有限公司,2015,1
430382,元亨光电,深圳市大族元亨光电股份有限公司,2015,1
831940,网高科技,北京网高科技股份有限公司,2014,1
831559,天高股份,武汉天高熔接股份有限公司,2016,1
836025,博易创为,博易创为(北京)数字传媒股份有限公司,2015,1
831916,商中在线,厦门商中在线科技股份有限公司,2015,1
430742,光维通信,上海光维通信技术股份有限公司,2015,1
833555,华南信息,四川华南信息产业股份有限公司,2015,1
832030,皆悦传媒,上海皆悦文化影视传媒股份有限公司,2015,1
832657,光合文旅,光合文旅控股股份有限公司,2015,1
832160,红鹰能源,广州红鹰能源科技股份有限公司,2015,1
832984,埃森普特,成都埃森普特科技股份有限公司,2016,1
833574,爱知之星,北京爱知之星科技股份有限公司,2016,1
833786,超纯环保,深圳市超纯环保股份有限公司,2014,1
430081,五八汽车,北京五八汽车科技股份有限公司,2016,1
832339,远大宏略,北京远大宏略科技股份有限公司,2016,1
833175,浩瀚深度,北京浩瀚深度信息技术股份有限公司,2015,1
830941,明硕股份,上海明硕供应链管理股份有限公司,2016,1
836790,禾呈科技,杭州禾呈科技股份有限公司,2015,1
430229,绿岸网络,上海绿岸网络科技股份有限公司,2014,1
839096,激想体育,上海激想体育文化股份有限公司,2015,1
430508,中视文化,海南中视文化传播股份有限公司,2015,1
833464,苏州沪云,苏州沪云肿瘤研究中心股份有限公司,2015,1
830845,芯邦科技,深圳芯邦科技股份有限公司,2014,1
430564,天润科技,陕西天润科技股份有限公司,2015,1
832721,思达新能,大连思达新能源股份有限公司,2015,1
830792,创新科技,山东创新腐植酸科技股份有限公司,2015,1
830787,唐朝股份,福州唐朝彩印股份有限公司,2014,1
430178,白虹软件,上海白虹软件科技股份有限公司,2015,1
832640,青木高新,荣成青木高新材料股份有限公司,2016,1
832770,赛格导航,深圳市赛格导航科技股份有限公司,2016,1
831489,天衡股份,湖南天衡儿童用品股份有限公司,2014,1
430328,北京希电,北京锦鸿希电信息技术股份有限公司,2014,1
832376,天原药业,承德天原药业股份有限公司,2016,1
832304,纽威科技,武汉纽威晨创科技发展股份有限公司,2014,1
834082,中建信息,中建材信息技术股份有限公司,2015,1
831425,致善生物,厦门致善生物科技股份有限公司,2014,1
430752,索泰能源,索泰能源,2014,1
831399,参仙源,参仙源参业股份有限公司,2013,1
834626,弗尔赛,苏州弗尔赛能源科技股份有限公司,2015,1
831628,西部超导,西部超导材料科技股份有限公司,2014,1
430090,同辉信息,同辉佳视(北京)信息技术股份有限公司,2015,1
831858,海誉科技,贵州海誉科技股份有限公司,2016,1
833697,上海未来,上海未来企业股份有限公司,2015,1
835107,源大股份,温州源大创业服务股份有限公司,2015,1
831005,华维电瓷,萍乡华维电瓷科技股份有限公司,2014,1
430358,基美影业,上海基美影业股份有限公司,2014,1
430144,煦联得,北京煦联得节能科技股份有限公司,2016,1
430297,金硕信息,天津金硕信息科技集团股份有限公司,2015,1
832397,恒神股份,江苏恒神股份有限公司,2014,1
834286,爱得科技,爱得科技,2015,1
831032,景睿策划,上海景睿营销策划股份有限公司,2014,1
430263,蓝天环保,北京蓝天瑞德环保技术股份有限公司,2012,1
831141,风云汇,沈阳金铠建筑科技股份有限公司,2016,1
833260,万辰生物,福建万辰生物科技股份有限公司,2015,1
831631,北邮国安,北京北邮国安技术股份有限公司,2015,1
831655,马龙国华,江苏马龙国华工贸股份有限公司,2015,1
832597,中移能,山东中移能节能环保科技股份有限公司,2015,1
834337,宏川智慧,广东宏川智慧物流股份有限公司,2015,1
832157,龙华薄膜,四川龙华光电薄膜股份有限公司,2016,1
831086,星城石墨,星城石墨,2015,1
430459,华艺园林,华艺生态园林股份有限公司,2015,1
831576,汉博商业,北京汉博商业管理股份有限公司,2014,1
833454,同心传动,河南同心传动股份有限公司,2016,1
430036,鼎普科技,鼎普科技,2014,1
831648,盛景科技,苏州盛景信息科技股份有限公司,2016,1
833462,华瑞农业,甘肃华瑞农业股份有限公司,2015,1
831758,意欧斯,意欧斯智能科技股份有限公司,2015,1
833587,网班教育,上海网班教育科技股份有限公司,2015,1
832802,保丽洁,江苏保丽洁环境科技股份有限公司,2014,1
832473,欧泰科,上海欧泰科智能科技股份有限公司,2015,1
833281,派诺生物,吉林派诺生物技术股份有限公司,2014,1
831744,万信达,深圳市万信达生态环境股份有限公司,2014,1
830822,海容冷链,青岛海容商用冷链股份有限公司,2015,1
430715,春泉节能,郑州春泉节能股份有限公司,2015,1
833529,视纪印象,湖北视纪印象科技股份有限公司,2015,1
832186,惠尔顿,宁波惠尔顿婴童安全科技股份有限公司,2015,1
832912,西科种业,四川西科种业股份有限公司,2014,1
831879,龙钇科技,龙南龙钇重稀土科技股份有限公司,2014,1
832176,三扬股份,广东顺德三扬科技股份有限公司,2014,1
834342,慧云股份,慧云科技股份有限公司,2015,1
833122,中仪股份,武汉中仪物联技术股份有限公司,2016,1
832480,商会网络,上海商会网网络集团股份有限公司,2015,1
832068,苏变电气,苏变电气股份有限公司,2015,1
834554,豪帮高科,无锡豪帮高科股份有限公司,2015,1
830808,中智华体,中智华体(北京)科技股份有限公司,2016,1
831420,北信得实,北信得实,2016,1
833977,悠派科技,芜湖悠派护理用品科技股份有限公司,2015,1
832243,力合节能,焦作力合节能装备股份有限公司,2015,1
831710,昊方机电,安徽昊方机电股份有限公司,2015,1
831973,善为影业,深圳善为影业股份有限公司,2014,1
831970,四川永强,四川永强机械施工股份有限公司,2015,1
831635,金鹏信息,河南金鹏信息技术股份有限公司,2015,1
831421,天富电气,广东天富电气股份有限公司,2015,1
831145,阿路美格,阿路美格,2014,1
430193,微传播,微传播(北京)网络科技股份有限公司,2016,1
836477,元延医药,北京元延医药科技股份有限公司,2015,1
833600,红人股份,扬州红人实业股份有限公司,2015,1
833788,品尚汇,深圳市品尚汇电子商务股份有限公司,2016,1
832618,中能兴科,中能兴科(北京)节能科技股份有限公司,2015,1
430522,超弦科技,湖南超弦科技股份有限公司,2016,1
835512,华翼蓝天,天津华翼蓝天科技股份有限公司,2015,1
430597,博安通,深圳市博安通科技股份有限公司,2014,1
833323,好帮手,好帮手,2015,1
836359,阿忒加,上海阿忒加文化发展股份有限公司,2015,1
833047,天堰科技,天津天堰科技股份有限公司,2014,1
832064,同里印刷,苏州同里印刷科技股份有限公司,2014,1
832180,绿洲森工,绿洲森工,2016,1
430020,建工华创,北京建工华创科技发展股份有限公司,2013,1
832422,福昕软件,福建福昕软件开发股份有限公司,2016,1
430097,赛德丽,北京赛德丽科技股份有限公司,2015,1
834617,飞博共创,厦门飞博共创网络科技股份有限公司,2015,1
832514,华旺股份,华旺股份,2016,1
838180,钢诺新材,钢诺新材料股份有限公司,2015,1
832637,华源磁业,上海华源磁业股份有限公司,2016,1
832926,恒屹农牧,呼伦贝尔恒屹农牧业股份有限公司,2015,1
832117,腾冉电气,苏州腾冉电气设备股份有限公司,2014,1
831727,中钢网,北京中钢网信息股份有限公司,2015,1
430038,信维科技,北京信维科技股份有限公司,2013,1
836032,建亚环保,江苏建亚环保科技股份有限公司,2015,1
835801,博大光通,北京博大光通物联科技股份有限公司,2015,1
831386,风华环保,广东风华环保设备股份有限公司,2015,1
832231,恒盛环保,河北恒华盛世环保科技股份有限公司,2015,1
835720,宝藤生物,上海宝藤生物医药科技股份有限公司,2015,1
836090,创富港,深圳市创富港商务服务股份有限公司,2015,1
832036,康复得,武汉康复得生物科技股份有限公司,2014,1
830988,兴和股份,湖北兴和电力新材料股份有限公司,2016,1
832327,海颐软件,烟台海颐软件股份有限公司,2015,1
830945,麟龙新材,江苏麟龙新材料股份有限公司,2015,1
832021,安谱实验,上海安谱实验科技股份有限公司,2015,1
831049,赛莱拉,广州赛莱拉干细胞科技股份有限公司,2016,1
831719,菱湖漆,安徽菱湖漆股份有限公司,2014,1
833714,安世亚太,安世亚太,2015,1
834643,豹风网络,深圳市豹风网络股份有限公司,2016,1
837206,西藏天旅,西藏天康旅游股份有限公司,2015,1
835019,神尔科技,深圳市神尔科技股份有限公司,2015,1
836518,中宝药业,扬州中宝药业股份有限公司,2015,1
430348,瑞斯福,北京瑞斯福高新科技股份有限公司,2015,1
833336,德生防水,唐山德生防水股份有限公司,2014,1
836789,晶科电子,广东晶科电子股份有限公司,2015,1
834054,游戏多,上海游戏多网络科技股份有限公司,2016,1
430236,美兰股份,创新美兰(合肥)股份有限公司,2015,1
833180,瀚丰矿业,吉林瀚丰矿业科技股份有限公司,2015,1
831237,飞宇科技,苏州飞宇精密科技股份有限公司,2015,1
833816,志成股份,安徽省志成建设工程咨询股份有限公司,2014,1
830881,圣泉集团,济南圣泉集团股份有限公司,2015,1
836093,优雅电商,优雅电子商务(北京)股份有限公司,2015,1
832401,奥宇节能,深圳市奥宇节能技术股份有限公司,2016,1
430627,页游科技,成都页游科技股份有限公司,2015,1
836628,云端传媒,北京云端文化传媒股份有限公司,2015,1
430243,铜牛信息,北京铜牛信息科技股份有限公司,2014,1
430255,中幼教育,北京深中幼国际教育科技股份有限公司,2015,1
832684,天运股份,广德天运新技术股份有限公司,2014,1
835924,柠檬网联,深圳市柠檬网联科技股份有限公司,2015,1
831220,新宁股份,安徽新宁装备股份有限公司,2014,1
831000,吉芬设计,北京吉芬时装设计股份有限公司,2015,1
430121,英福美,英福美,2013,1
830884,华盛供水,北京同力华盛环保供水科技股份有限公司,2015,1
831097,思为同飞,武汉思为同飞网络技术股份有限公司,2014,1
430447,广信科技,湖南广信科技股份有限公司,2016,1
831052,金开利,深圳市金开利科技股份有限公司,2013,1
832789,诚栋营地,北京诚栋国际营地集成房屋股份有限公司,2016,1
832601,天鸿新材,界首市天鸿新材料股份有限公司,2015,1
430282,优睿传媒,上海优睿文化传媒股份有限公司,2014,1
832927,顶峰影业,浙江顶峰影业股份有限公司,2016,1
830998,大铭新材,浙江大铭新材料股份有限公司,2015,1
832029,金正食品,潍坊金正食品股份有限公司,2015,1
832255,建通测绘,广州建通测绘地理信息技术股份有限公司,2015,1
430123,速原中天,北京速原中天科技股份公司,2012,1
837471,永佳动力,山东永佳动力股份有限公司,2015,1
835447,微卓科技,北京微卓科技股份有限公司,2015,1
835596,创达环科,杭州创达环境科技股份有限公司,2015,1
831122,永信科技,福建永信数控科技股份有限公司,2016,1
430421,华之邦,上海华之邦科技股份有限公司,2014,1
832180,绿洲森工,绿洲森工,2015,1
832464,科大科技,山东科大机电科技股份有限公司,2014,1
831852,东研科技,广东东研网络科技股份有限公司,2015,1
833412,帝瀚环保,苏州帝瀚环保科技股份有限公司,2016,1
835389,道拓医药,上海道拓医药科技股份有限公司,2015,1
832253,万琦威,珠海横琴万琦威数字建筑股份有限公司,2015,1
430074,德鑫物联,北京德鑫泉物联网科技股份有限公司,2015,1
831884,成达兴,福建成达兴智能科技股份有限公司,2016,1
836189,新诺航科,新诺北斗航科信息技术(厦门)股份有限公司,2015,1
430660,益佰广通,天津益佰碧源环保科技股份有限公司,2015,1
430260,布雷尔利,布雷尔利(保定)金属家居用品股份有限公司,2013,1
831040,优波科,郑州优波科新材料股份有限公司,2014,1
835648,同益股份,辽宁同益物流股份有限公司,2015,1
831059,霍斯通,广州霍斯通电气股份有限公司,2013,1
430682,中天羊业,甘肃中天羊业股份有限公司,2016,1
832107,达能电气,辽宁达能电气股份有限公司,2015,1
832230,新伟科技,开封市新伟电子科技股份有限公司,2016,1
833988,中成发展,江苏中成紧固技术发展股份有限公司,2014,1
834588,星光电影,上海星光电影股份有限公司,2015,1
832353,益泰药业,湖北益泰药业股份有限公司,2014,1
430286,东岩股份,上海东岩机械股份有限公司,2015,1
837430,良时智能,上海良时智能科技股份有限公司,2015,1
832477,航凯电力,北京世纪航凯电力科技股份有限公司,2014,1
832224,积硕科技,积硕科技,2016,1
430450,正佰电气,江苏正佰电气股份有限公司,2015,1
835342,鑫众科技,辽宁鑫众科技股份有限公司,2015,1
832632,德安股份,德安股份,2016,1
831702,源怡股份,山东源怡能源股份有限公司,2016,1
833101,禾元生物,武汉禾元生物科技股份有限公司,2015,1
430358,基美影业,上海基美影业股份有限公司,2016,1
835557,大成科创,大成科创基础建设股份有限公司,2015,1
833115,畅尔装备,浙江畅尔智能装备股份有限公司,2015,1
831974,维森信息,辽宁维森信息技术股份有限公司,2016,1
430167,四利通,北京四利通控制技术股份有限公司,2016,1
830947,金柏股份,金柏生态环境股份有限公司,2014,1
831141,风云汇,沈阳金铠建筑科技股份有限公司,2014,1
835412,鼎泰药研,江苏鼎泰药物研究股份有限公司,2015,1
832183,郑州远见,郑州远见安全装备股份有限公司,2014,1
833077,伯肯节能,北京伯肯节能科技股份有限公司,2014,1
832014,绿之彩,广东绿之彩印刷科技股份有限公司,2015,1
430416,地林伟业,北京地林伟业科技股份有限公司,2016,1
832988,力软科技,力软科技(大连)股份有限公司,2015,1
830830,新昶虹,江阴市新昶虹电力科技股份有限公司,2015,1
832204,易科势腾,北京易科势腾科技股份有限公司,2016,1
833073,威盛电子,西安威盛电子科技股份有限公司,2015,1
831186,金鸿药业,金鸿药业股份有限公司,2014,1
831648,盛景科技,苏州盛景信息科技股份有限公司,2014,1
835942,天康医疗,安徽天康医疗科技股份有限公司,2015,1
832665,德安环保,新疆德安环保科技股份有限公司,2016,1
835014,梵诺空间,北京梵诺空间设计股份有限公司,2016,1
430513,中科三耐,沈阳中科三耐新材料股份有限公司,2015,1
833819,颖泰生物,北京颖泰嘉和生物科技股份有限公司,2015,1
430307,扬讯科技,上海扬讯计算机科技股份有限公司,2014,1
831424,薪泽奇,江苏薪泽奇机械股份有限公司,2014,1
833538,中旭石化,辽宁中旭石化科技股份有限公司,2015,1
430183,天友设计,天津市天友建筑设计股份有限公司,2016,1
830858,华图教育,北京华图宏阳教育文化发展股份有限公司,2015,1
831813,广新信息,广东广新信息产业股份有限公司,2015,1
831961,创远仪器,上海创远仪器技术股份有限公司,2014,1
832133,天涌影视,上海天涌影视传媒股份有限公司,2016,1
430380,成明节能,陕西成明节能技术股份有限公司,2014,1
430242,蓝贝望,北京蓝贝望生物医药科技股份有限公司,2014,1
831594,赛力克,广东赛力克防水材料股份有限公司,2016,1
832176,三扬股份,广东顺德三扬科技股份有限公司,2016,1
834346,亿海蓝,亿海蓝(北京)数据技术股份公司,2015,1
831764,拓美传媒,北京拓美文化传媒股份有限公司,2015,1
832139,沃田农业,江苏沃田集团股份有限公司,2014,1
832595,海宝生物,大连耳东影业股份有限公司,2014,1
833726,蜂派科技,杭州蜂派科技股份有限公司,2015,1
831432,优尼科,湖北优尼科光电技术股份有限公司,2015,1
831176,天鸿股份,山东天鸿模具股份有限公司,2015,1
835995,松赫股份,河北松赫再生资源股份有限公司,2015,1
834068,蓝氧科技,珠海市新依科蓝氧科技股份有限公司,2015,1
831262,广建装饰,重庆广建装饰股份有限公司,2014,1
832842,柯瑞工程,江苏柯瑞机电工程股份有限公司,2015,1
831323,长先新材,珠海长先新材料科技股份有限公司,2016,1
836572,万佳科技,江苏万佳科技开发股份有限公司,2015,1
835386,日德精密,太原日德泰兴精密不锈钢股份有限公司,2015,1
831463,凯雪冷链,郑州凯雪冷链股份有限公司,2015,1
430310,博易股份,博易股份,2015,1
837538,玖悦股份,上海玖悦文化传播股份有限公司,2015,1
831421,天富电气,广东天富电气股份有限公司,2014,1
832006,郑州水务,郑州水务建筑工程股份有限公司,2016,1
832773,寰烁股份,山西寰烁电子科技股份有限公司,2014,1
833047,天堰科技,天津天堰科技股份有限公司,2015,1
831727,中钢网,北京中钢网信息股份有限公司,2014,1
831881,鑫聚光电,东莞市鑫聚光电科技股份有限公司,2015,1
831145,阿路美格,阿路美格,2016,1
833624,维和药业,云南维和药业股份有限公司,2015,1
835864,中晟环境,苏州中晟环境修复股份有限公司,2015,1
836795,狼和医疗,江西狼和医疗器械股份有限公司,2015,1
430420,易城股份,上海易城工程顾问股份有限公司,2016,1
830835,南源电力,贵州南源电力科技股份有限公司,2015,1
831020,华阳密封,大连华阳密封股份有限公司,2015,1
831269,博凡动力,浙江博凡动力装备股份有限公司,2015,1
832469,富恒新材,深圳市富恒新材料股份有限公司,2015,1
430421,华之邦,上海华之邦科技股份有限公司,2015,1
831925,政通股份,广西政通工程股份有限公司,2016,1
831340,金童股份,苏州金童机械制造股份有限公司,2015,1
832676,先路医药,武汉先路医药科技股份有限公司,2015,1
831059,霍斯通,广州霍斯通电气股份有限公司,2014,1
833407,亚华智库,深圳亚华智库管理顾问股份有限公司,2016,1
430467,深圳行健,深圳市行健自动化股份有限公司,2014,1
832373,美特桥架,许昌美特桥架股份有限公司,2016,1
430553,海红技术,兰州海红技术股份有限公司,2014,1
831121,力久电机,山东力久特种电机股份有限公司,2013,1
837534,中坤股份,长沙中坤电气科技股份有限公司,2015,1
832629,易信达,成都易信达科技股份有限公司,2015,1
831400,九信资产,九信资产,2015,1
832741,禾泰股份,上海禾泰特种润滑科技股份有限公司,2015,1
832317,观典防务,观典防务技术股份有限公司,2016,1
430130,卡联科技,卡联科技集团股份有限公司,2015,1
832471,美邦科技,河北美邦工程科技股份有限公司,2015,1
830799,艾融软件,上海艾融软件股份有限公司,2014,1
831104,翔维科技,天津市翔维科技发展股份有限公司,2014,1
830953,惠当家,江西惠当家信息技术股份有限公司,2015,1
835244,数虎图像,深圳数虎图像股份有限公司,2015,1
430699,海欣医药,上海海欣医药股份有限公司,2016,1
430198,微创光电,武汉微创光电股份有限公司,2013,1
831459,伟诚科技,珠海伟诚科技股份有限公司,2015,1
430682,中天羊业,甘肃中天羊业股份有限公司,2015,1
836654,丹海生态,重庆丹海生态环境股份有限公司,2015,1
833103,兆舜科技,东莞兆舜有机硅科技股份有限公司,2015,1
831159,安达物流,天津安达物流股份有限公司,2014,1
430224,网动科技,北京网动网络科技股份有限公司,2015,1
830822,海容冷链,青岛海容商用冷链股份有限公司,2016,1
831586,高奇电子,福建高奇电子科技股份有限公司,2016,1
831476,硕源科技,广东硕源科技股份有限公司,2016,1
831123,大成空间,湖北大成空间科技股份有限公司,2013,1
430495,奥远电子,大连奥远电子股份有限公司,2016,1
834464,纽哈斯,北京纽哈斯科技股份有限公司,2014,1
830813,熔金股份,河南熔金高温材料股份有限公司,2014,1
430532,北鼎晶辉,深圳市北鼎晶辉科技股份有限公司,2015,1
832308,旺盛园林,山东旺盛园林股份有限公司,2015,1
831327,飞翼股份,飞翼股份有限公司,2014,1
430015,盖特佳,北京盖特佳信息科技股份有限公司,2015,1
831869,东南药业,苏州东南药业股份有限公司,2016,1
832879,开瑞物流,开瑞国际物流(山东)股份有限公司,2016,1
831473,江苏科幸,江苏科幸新材料股份有限公司,2016,1
830794,奥派股份,南京奥派信息产业股份公司,2016,1
833205,博采网络,杭州博采网络科技股份有限公司,2015,1
832525,德业变频,德业变频,2016,1
830999,银橙传媒,上海银橙文化传媒股份有限公司,2016,1
831366,国龙医疗,宁夏国龙医疗发展股份有限公司,2014,1
831811,中普防雷,湖南中普技术股份有限公司,2015,1
830976,电通微电,深圳电通纬创微电子股份有限公司,2014,1
834023,金投金融,四川金投金融电子服务股份有限公司,2014,1
832446,三瑞高材,上海三瑞高分子材料股份有限公司,2016,1
830810,广东羚光,广东羚光新材料股份有限公司,2015,1
831571,大洋股份,常州大洋线缆股份有限公司,2015,1
832988,力软科技,力软科技(大连)股份有限公司,2016,1
832440,九天高科,江苏九天高科技股份有限公司,2015,1
831776,中云创,河南中云创光电科技股份有限公司,2015,1
836286,易云股份,易云捷讯科技(北京)股份有限公司,2015,1
830993,壹玖壹玖,壹玖壹玖酒类平台科技股份有限公司,2014,1
832535,润龙包装,宁夏润龙包装新材料股份有限公司,2014,1
835747,朴道水汇,上海朴道水汇环保科技股份有限公司,2015,1
430393,三景科技,昆山三景科技股份有限公司,2015,1
833159,力好科技,广东力好科技股份有限公司,2015,0
831242,特辰科技,深圳市特辰科技股份有限公司,2014,0
430214,建中医疗,上海建中医疗器械包装股份有限公司,2016,0
837608,阳光坊,宁夏阳光坊节能科技股份有限公司,2015,0
830984,德邦工程,南京德邦金属装备工程股份有限公司,2014,0
